"XLID","SZGJFX","ZDID","ZDMC","SOURCE_LON","SOURCE_LAT"
"10775","0","6BAC0001","川南奉公路军民路","121.744537","31.172602"
"10775","0","6DAB0002","川南奉公路晨阳路","121.741450","31.178590"
"10775","0","6EAA0000","川南奉公路亭塘路","121.739852","31.184063"
"10775","0","6FAA0000","川南奉公路营前路","121.736403","31.190115"
"10775","0","71A90000","川南奉公路新东路","121.735042","31.192862"
"10775","0","72A90001","川南奉公路华洲路","121.731687","31.199553"
"10775","0","72A90017","川南奉公路森塘路","121.730368","31.203080"
"10775","0","73A80002","川南奉公路华夏东路","121.728702","31.207108"
"10775","0","74A80000","华夏东路川南奉公路","121.725663","31.209673"
"10775","0","73A60001","华夏东路华洲路","121.716880","31.207997"
"10775","0","73A50001","华夏东路凌空路","121.709665","31.205297"
"10775","0","72A30007","北市街华夏东路","121.698362","31.201490"
"10775","0","71A30004","东城壕路中市街","121.701867","31.198660"
"10775","0","71A30006","新川路川黄路","121.701297","31.197133"
"10775","0","71A30003","新川路石皮路","121.698337","31.196467"
"10775","0","71A20000","川沙路新源路","121.693455","31.197278"
"10775","0","72A10000","川沙路新德路","121.692775","31.200065"
"10775","0","72A10003","川沙路华夏东路","121.692015","31.202820"
"10775","0","74A10000","川沙路王桥路","121.688757","31.210080"
"10775","0","75A00000","川沙路建业路","121.686822","31.214193"
"10775","0","76A0000E","川沙路创新路","121.685283","31.221297"
"10775","0","79A00000","川沙路小白路","121.683322","31.229692"
"10775","0","7B9F0011","川沙路龙东大道","121.681235","31.241257"
"10775","0","7C9F0000","川沙路胜利路","121.680542","31.245907"
"10775","0","7D9F0005","川沙路锦绣东路","121.678675","31.251855"
"10775","0","7E9F000A","川沙路景雅路","121.677475","31.257297"
"10775","0","7F9E0002","川沙路（龚路）","121.676343","31.260377"
"10775","0","809E0000","川沙路龚路公路","121.674327","31.263262"
"10775","0","819D0000","川沙路秦家港路","121.670633","31.268915"
"10775","0","839C0002","川沙路民春路","121.665477","31.277662"
"10775","0","839C0000","上川路川沙路","121.661460","31.279967"
"10775","0","839B0000","上川路民雨路","121.657615","31.279475"
"10775","0","839A0001","上川路华东路","121.653290","31.278887"
"10775","0","83990001","上川路民耀路","121.649297","31.278377"
"10775","0","82990000","民耀路民区路","121.648125","31.276063"
"10775","0","82990003","民耀路民春路","121.649777","31.273178"
"10775","0","819A0000","民耀路金海路","121.651963","31.268948"
"10775","0","81980000","金海路金丰路","121.646588","31.267348"
"10775","0","80980000","金海路环东二大道","121.642102","31.266605"
"10775","0","80960000","金海路金穗路","121.629837","31.266633"
"10775","0","80940014","金海路金吉路","121.625037","31.266715"
"10775","0","80940003","金海路申江路","121.615757","31.266063"
"10775","0","80920002","东陆路金海路","121.607933","31.264873"
"10775","0","81900003","东陆路金高路","121.602495","31.267855"
"10775","0","818F0011","东陆路长岛路","121.598110","31.269550"
"10775","0","818E0004","博兴路东陆路","121.593413","31.270332"
"10775","0","818E0000","博兴路荷泽路","121.588835","31.268087"
"10775","0","808D0000","博兴路张杨北路","121.584138","31.266710"
"10775","0","808C0006","张杨北路博兴路","121.581410","31.264072"
"10775","0","7F8C0000","金桥地铁站","121.578185","31.257877"
"10775","1","7F8C0000","金桥地铁站","121.578232","31.257860"
"10775","1","7E8B0000","枣庄路张杨路","121.573878","31.254350"
"10775","1","7F8B0002","张杨路金桥路","121.576130","31.257448"
"10775","1","7F8B000A","张杨北路金桥路","121.577815","31.259135"
"10775","1","808C0000","张杨北路博兴路","121.581920","31.264030"
"10775","1","808D0002","博兴路张杨北路","121.583828","31.266565"
"10775","1","818E0001","博兴路荷泽路","121.588920","31.268030"
"10775","1","818F0004","博兴路东陆路","121.593730","31.270365"
"10775","1","818F0012","东陆路长岛路","121.596052","31.270723"
"10775","1","81900004","东陆路金高路","121.602592","31.267582"
"10775","1","80910003","东陆路金海路","121.605520","31.265760"
"10775","1","80940004","金海路申江路","121.615300","31.265657"
"10775","1","8095000E","金海路金吉路","121.625527","31.266282"
"10775","1","80950000","金海路金穗路","121.629725","31.266275"
"10775","1","8096000C","金海路地铁站","121.634668","31.266303"
"10775","1","80980001","金海路环东二大道","121.642348","31.266350"
"10775","1","81980001","金海路金丰路","121.645527","31.266817"
"10775","1","819A0001","民耀路金海路","121.651993","31.269300"
"10775","1","82990002","民耀路民春路","121.650150","31.272693"
"10775","1","82990001","民耀路民区路","121.648305","31.275995"
"10775","1","83990000","上川路民耀路","121.647983","31.277803"
"10775","1","839A0000","上川路华东路","121.653580","31.278798"
"10775","1","839B0001","上川路民雨路","121.657800","31.279362"
"10775","1","839C0001","上川路川沙路","121.662493","31.280107"
"10775","1","839C0010","川沙路民春路","121.665502","31.277327"
"10775","1","819D0003","川沙路秦家港路","121.670205","31.269240"
"10775","1","809E0001","川沙路龚路公路","121.673958","31.263437"
"10775","1","7F9E0000","川沙路（龚路）","121.676537","31.259418"
"10775","1","7F9E0001","川沙路景雅路","121.677208","31.257263"
"10775","1","7E9F0000","川沙路锦绣东路","121.678253","31.252270"
"10775","1","7C9F0001","川沙路胜利路","121.680288","31.245907"
"10775","1","7B9F0010","川沙路龙东大道","121.681182","31.239847"
"10775","1","79A00001","川沙路小白路","121.682878","31.231022"
"10775","1","76A00000","川沙路创新路","121.685108","31.220350"
"10775","1","75A00001","川沙路建业路","121.686253","31.215213"
"10775","1","74A10001","川沙路王桥路","121.687545","31.211830"
"10775","1","72A10005","川沙路华夏东路","121.691617","31.203252"
"10775","1","72A10001","川沙路新德路 ","121.692315","31.200542"
"10775","1","71A20003","川沙路新源路","121.693128","31.196848"
"10775","1","71A30002","新川路石皮路","121.698200","31.196275"
"10775","1","71A30007","新川路川黄路","121.700122","31.196708"
"10775","1","71A30005","东城壕路中市街","121.702038","31.198682"
"10775","1","72A30003","华夏东路车站路","121.698847","31.202047"
"10775","1","73A50000","华夏东路凌空路","121.712140","31.205485"
"10775","1","73A60000","华夏东路华洲路","121.717378","31.207393"
"10775","1","74A80001","华夏东路川南奉公路","121.723647","31.209280"
"10775","1","73A80001","川南奉公路华夏东路","121.728133","31.207690"
"10775","1","73A90002","川南奉公路森塘路","121.730013","31.203370"
"10775","1","72A90000","川南奉公路华洲路","121.731828","31.198632"
"10775","1","71A90001","川南奉公路新东路","121.734908","31.192477"
"10775","1","6FAA0001","川南奉公路营前路","121.736727","31.188885"
"10775","1","6EAA0001","川南奉公路亭塘路","121.739647","31.184105"
"10775","1","6DAB001E","川南奉公路晚霞路","121.740585","31.179980"
"10775","1","6CAB0003","川南奉公路新建路","121.742995","31.176388"
"10775","1","6BAC0000","川南奉公路军民路","121.744687","31.171912"
"10775","1","6AAC0001","川南奉公路川六公路","121.746138","31.163797"
"10775","1","69AC0001","川南奉公路中圩路","121.749503","31.159147"
"10775","1","68AD0001","川南奉公路航城路","121.752827","31.154238"
"10775","1","67AD0002","川南奉公路施新路","121.753690","31.151190"
"10775","1","67AD0000","施新路川南奉公路","121.751038","31.149607"
"10775","1","66AC0002","施湾三路航城五路","121.746300","31.146398"
"10775","1","65AC000A","航城七路施湾三路","121.748448","31.143057"
"10836","0","6A830002","三林世博家园","121.533233","31.164609"
"10836","0","6A820003","高青路浦三路","121.529015","31.164733"
"10836","0","6B810001","浦三路板泉路","121.523362","31.169331"
"10836","0","6D800001","成山路杨高南路","121.516495","31.177037"
"10836","0","6C7F0000","成山路邹平路","121.512623","31.175816"
"10836","0","6D7F0005","南码头路昌里东路","121.512267","31.180466"
"10836","0","6D7D0000","昌里东路云台路","121.501742","31.178398"
"10836","0","6D7C0000","上南七村","121.496256","31.177443"
"10836","0","6D7B0000","浦东南路上南路","121.491613","31.181055"
"10836","0","6D7A0001","耀华路历城路","121.486038","31.179766"
"10836","0","71770001","打浦路瞿溪路","121.468970","31.198884"
"10836","0","72760001","打浦路斜土路","121.466723","31.202925"
"10836","0","73750001","打浦桥","121.461778","31.206774"
"10836","1","73750001","打浦桥","121.461778","31.206774"
"10836","1","71740001","小木桥路斜土路","121.453279","31.199609"
"10836","1","70750000","中山南二路大木桥路","121.461706","31.194283"
"10836","1","6D7A000D","耀华路长清路","121.483914","31.177893"
"10836","1","6D7B0002","浦东南路上南路","121.491574","31.180611"
"10836","1","6D7C0002","上南七村","121.495783","31.177165"
"10836","1","6D7D0001","昌里东路云台路","121.500803","31.177896"
"10836","1","6D7F0001","南码头路昌里东路","121.511694","31.180769"
"10836","1","6C7F0002","成山路邹平路","121.510981","31.175135"
"10836","1","6D800000","成山路杨高南路","121.515660","31.176305"
"10836","1","6A810015","浦三路板泉路","121.524284","31.167708"
"10836","1","69820000","浦三路高青路","121.528398","31.162937"
"10836","1","69830001","大道站路浦三路","121.531611","31.161741"
"10836","1","6A830002","三林世博家园","121.533085","31.163893"
"10838","0","7685000C","锦绣路世纪大道（上海科技馆）","121.540797","31.219615"
"10838","0","77850000","新区办公中心","121.541280","31.224330"
"10838","0","77840004","丁香路合欢路","121.540575","31.226918"
"10838","0","78850003","丁香路民生路","121.542750","31.227153"
"10838","0","79850005","民生路灵山路","121.542427","31.233163"
"10838","0","79840001","羽山路桃林路","121.537850","31.233948"
"10838","0","7A83000E","张杨路桃林路","121.532243","31.235715"
"10838","0","7A82000F","源深路张杨路","121.528820","31.235960"
"10838","0","7B810003","乳山路源深路","121.525573","31.240488"
"10838","0","7A810002","乳山路福山路","121.521978","31.239128"
"10838","0","7A800001","乳山路东方路","121.518585","31.237740"
"10838","0","7B7F0010","昌邑路东方路","121.511848","31.243848"
"10838","0","7B7E0019","银城路日照路","121.508772","31.244162"
"10838","0","7B7E001A","银城路浦东南路","121.505495","31.243933"
"10838","1","7B7E001A","银城路浦东南路","121.505598","31.243852"
"10838","1","7B7F0011","银城路日照路","121.510238","31.243940"
"10838","1","7B800000","东方路栖霞路","121.516287","31.240697"
"10838","1","7A800003","东方路乳山路","121.518325","31.236705"
"10838","1","79810000","商城路东方路","121.520605","31.235742"
"10838","1","7A810003","商城路福山路","121.523095","31.236882"
"10838","1","7A820000","源深路张杨路","121.528675","31.236882"
"10838","1","7A83000F","张杨路桃林路","121.532097","31.235862"
"10838","1","79840000","羽山路桃林路","121.537797","31.234213"
"10838","1","79850004","民生路灵山路","121.542718","31.233385"
"10838","1","78850004","丁香路民生路","121.544337","31.227180"
"10838","1","78840004","丁香路合欢路","121.540772","31.226473"
"10838","1","77840001","新区办公中心","121.540735","31.224775"
"10838","1","77850006","合欢路含笑路","121.543625","31.223070"
"10838","1","7685000C","锦绣路世纪大道（上海科技馆）","121.540937","31.219658"
"10841","0","7C8C0001","银山路金口路","121.578420","31.247208"
"10841","0","7D8B0014","金口路金杨路","121.575040","31.249533"
"10841","0","7D8B0006","金杨路云山路","121.573183","31.249738"
"10841","0","7D890001","居家桥路金杨路","121.565458","31.249283"
"10841","0","7D890005","居家桥路张杨路","121.563320","31.252337"
"10841","0","7D880004","博山东路居家桥路","121.561175","31.252972"
"10841","0","7D880000","博山东路万德路","121.557427","31.250622"
"10841","0","7C870006","博山路罗山路","121.553085","31.247900"
"10841","0","7C860000","崮山路博山路","121.550918","31.246777"
"10841","0","7D860007","崮山路栖山路","121.547947","31.248420"
"10841","0","7C850003","栖山路苗圃路","121.541862","31.245525"
"10841","0","7B840003","商城路民生路","121.537230","31.241540"
"10841","0","7B83000E","桃林路乳山路","121.531295","31.241422"
"10841","0","7B810003","乳山路源深路","121.525407","31.240350"
"10841","0","7A810002","乳山路福山路","121.522010","31.239038"
"10841","0","7A800000","乳山路东方路","121.517053","31.237335"
"10841","0","797F001B","世纪大道乳山路","121.511002","31.235347"
"10841","0","79790002","福建中路延安东路","121.478220","31.233550"
"10841","0","7978000A","福州路浙江中路","121.475572","31.234942"
"10841","0","79780007","武胜路西藏中路","121.472873","31.231695"
"10841","1","79780007","武胜路西藏中路","121.472655","31.230605"
"10841","1","79780005","延安东路浙江中路","121.476043","31.231640"
"10841","1","7A7E0001","世纪大道浦东南路","121.506752","31.236947"
"10841","1","79800002","商城路东方路","121.517695","31.234377"
"10841","1","7A810003","商城路福山路","121.523257","31.236953"
"10841","1","7A82000E","商城路源深路","121.528338","31.238658"
"10841","1","7A830003","商城路桃林路","121.530980","31.239353"
"10841","1","7B840004","商城路民生路","121.536952","31.241310"
"10841","1","7C850004","栖山路苗圃路","121.542697","31.245827"
"10841","1","7C860004","崮山路栖山路","121.547515","31.248948"
